Order ID,Order Date,Category,Sales,Profit,Region
CA-2017-125388,2017-10-19,Furniture,56.56,14.7056,East
CA-2017-125388,2017-10-19,Office Supplies,32.7,8.502,East
CA-2017-155705,2017-08-21,Furniture,866.4,225.264,South
CA-2017-149160,2017-11-23,Furniture,28.4,11.076,Central
CA-2017-149160,2017-11-23,Office Supplies,287.92,138.2016,Central
CA-2014-101476,2014-09-12,Technology,69.99,30.0957,East
CA-2017-152275,2017-10-01,Office Supplies,6.672,0.5004,Central
US-2016-123750,2016-04-15,Office Supplies,189.588,-145.3508,South
US-2016-123750,2016-04-15,Technology,408.744,76.6395,South
US-2016-123750,2016-04-15,Technology,291.96,54.7425,South
US-2016-123750,2016-04-15,Office Supplies,4.768,-0.7748,South
CA-2016-127369,2016-06-06,Office Supplies,714.3,207.147,East
US-2014-150574,2014-12-19,Office Supplies,4.812,-3.6892,South
US-2014-150574,2014-12-19,Technology,247.8,-18.585,South
CA-2016-147375,2016-06-12,Technology,1007.979,43.1991,Central
CA-2016-147375,2016-06-12,Office Supplies,313.488,113.6394,Central
CA-2017-130043,2017-09-15,Office Supplies,31.872,11.5536,Central
CA-2017-157252,2017-01-20,Furniture,207.846,2.3094,East
CA-2016-115756,2016-09-05,Furniture,12.22,3.666,Central
CA-2016-115756,2016-09-05,Office Supplies,194.94,23.3928,Central
CA-2016-115756,2016-09-05,Office Supplies,70.95,20.5755,Central
CA-2016-115756,2016-09-05,Office Supplies,91.36,42.0256,Central
CA-2016-115756,2016-09-05,Furniture,242.94,29.1528,Central
CA-2016-115756,2016-09-05,Office Supplies,22.05,10.584,Central
CA-2017-154214,2017-03-20,Furniture,2.91,1.3677,Central
CA-2016-166674,2016-04-01,Office Supplies,59.52,15.4752,East
CA-2016-166674,2016-04-01,Office Supplies,161.94,9.7164,East
CA-2016-166674,2016-04-01,Office Supplies,263.88,71.2476,East
CA-2016-166674,2016-04-01,Office Supplies,30.48,7.9248,East
CA-2016-166674,2016-04-01,Office Supplies,9.84,2.8536,East
CA-2016-166674,2016-04-01,Technology,35.12,9.1312,East
CA-2017-147277,2017-10-20,Furniture,284.364,-75.8304,East
CA-2017-147277,2017-10-20,Office Supplies,665.408,66.5408,East
CA-2016-100153,2016-12-13,Technology,63.88,24.9132,Central
US-2014-110674,2014-02-12,Furniture,129.568,-24.294,West
US-2016-157945,2016-09-26,Furniture,747.558,-96.1146,Central
US-2016-157945,2016-09-26,Office Supplies,8.928,3.348,Central
CA-2015-109638,2015-12-15,Office Supplies,103.92,36.372,West
CA-2015-109638,2015-12-15,Technology,899.91,377.9622,West
CA-2015-109638,2015-12-15,Office Supplies,51.312,18.6006,West
CA-2016-109869,2016-04-22,Furniture,23.56,7.068,West
CA-2016-109869,2016-04-22,Furniture,1272.63,-814.4832,West
CA-2016-109869,2016-04-22,Office Supplies,28.485,-20.889,West
CA-2016-109869,2016-04-22,Office Supplies,185.376,-34.758,West
CA-2016-109869,2016-04-22,Office Supplies,78.272,5.8704,West
US-2015-101399,2015-01-17,Furniture,254.744,-312.0614,Central
CA-2017-154907,2017-03-31,Furniture,205.3328,-36.2352,Central
US-2016-100419,2016-12-16,Office Supplies,4.788,-7.9002,Central
CA-2015-154144,2015-12-20,Office Supplies,55.48,26.6304,East
CA-2014-144666,2014-11-09,Office Supplies,340.92,3.4092,West
CA-2014-144666,2014-11-09,Furniture,222.666,10.4784,West
CA-2014-144666,2014-11-09,Technology,703.968,87.996,West
CA-2014-144666,2014-11-09,Office Supplies,92.52,24.9804,West
CA-2014-144666,2014-11-09,Office Supplies,62.65,28.819,West
CA-2014-144666,2014-11-09,Office Supplies,94.85,45.528,West
CA-2016-103891,2016-07-12,Technology,95.76,7.182,West
CA-2016-152632,2016-10-27,Furniture,40.2,19.296,East
CA-2016-100790,2016-06-26,Office Supplies,14.7,6.615,East
CA-2016-100790,2016-06-26,Office Supplies,704.25,84.51,East
CA-2014-134677,2014-10-06,Technology,9.09,1.9089,West
CA-2014-127691,2014-07-22,Office Supplies,5.96,1.6688,East
CA-2014-127691,2014-07-22,Technology,159.98,57.5928,East
CA-2017-140963,2017-06-10,Office Supplies,29.6,14.8,West
CA-2017-140963,2017-06-10,Furniture,514.165,-30.245,West
CA-2017-140963,2017-06-10,Technology,279.96,17.4975,West
CA-2014-154627,2014-10-29,Technology,2735.952,341.994,Central
CA-2014-133753,2014-06-09,Technology,7.992,0.5994,Central
CA-2014-133753,2014-06-09,Technology,63.984,10.3974,Central
CA-2014-133753,2014-06-09,Office Supplies,70.368,6.1572,Central
CA-2014-113362,2014-09-14,Office Supplies,449.15,8.983,East
CA-2014-113362,2014-09-14,Office Supplies,11.07,5.0922,East
CA-2016-169166,2016-05-09,Technology,93.98,13.1572,West
US-2016-120929,2016-03-18,Furniture,189.882,-94.941,South
CA-2015-134782,2015-12-27,Office Supplies,105.42,51.6558,South
CA-2016-126158,2016-07-25,Office Supplies,119.616,40.3704,West
CA-2016-126158,2016-07-25,Furniture,255.76,81.8432,West
CA-2016-126158,2016-07-25,Furniture,241.568,18.1176,West
CA-2016-126158,2016-07-25,Furniture,69.3,22.869,West
US-2016-105578,2016-05-30,Office Supplies,22.62,-15.08,West
US-2016-105578,2016-05-30,Office Supplies,14.952,-11.9616,West
US-2016-105578,2016-05-30,Furniture,801.568,50.098,West
US-2016-105578,2016-05-30,Office Supplies,2.376,-1.9008,West
US-2016-105578,2016-05-30,Office Supplies,32.792,11.8871,West
CA-2017-134978,2017-11-12,Office Supplies,15.92,5.373,East
CA-2015-145352,2015-03-16,Office Supplies,2.74,0.7398,South
CA-2015-145352,2015-03-16,Office Supplies,8.34,2.1684,South
CA-2015-145352,2015-03-16,Office Supplies,46.74,11.685,South
CA-2015-145352,2015-03-16,Office Supplies,6354.95,3177.475,South
CA-2017-135307,2017-11-26,Furniture,126.3,40.416,Central
CA-2017-135307,2017-11-26,Technology,38.04,12.1728,Central
CA-2016-106341,2016-10-20,Office Supplies,7.152,0.7152,East
CA-2017-163405,2017-12-21,Office Supplies,6.63,1.7901,West
CA-2017-163405,2017-12-21,Office Supplies,5.88,1.7052,West
CA-2017-127432,2017-01-22,Technology,2999.95,1379.977,West
CA-2017-127432,2017-01-22,Office Supplies,51.45,13.8915,West
CA-2017-127432,2017-01-22,Office Supplies,11.96,5.382,West
CA-2017-127432,2017-01-22,Office Supplies,1126.02,56.301,West
CA-2015-157812,2015-03-22,Technology,18.392,5.2877,Central
CA-2015-157812,2015-03-22,Office Supplies,129.568,-25.9136,Central
CA-2015-157812,2015-03-22,Office Supplies,14.112,-21.168,Central
CA-2017-145142,2017-01-23,Furniture,210.98,21.098,Central
US-2016-139486,2016-05-21,Technology,55.176,-12.4146,West
US-2016-139486,2016-05-21,Technology,66.26,27.1666,West
CA-2015-158792,2015-12-26,Office Supplies,22.2,10.434,East
CA-2017-113558,2017-10-21,Furniture,683.952,42.747,South
CA-2017-113558,2017-10-21,Furniture,45.696,5.1408,South
US-2015-138303,2015-09-03,Office Supplies,36.336,-7.2672,East
US-2015-138303,2015-09-03,Office Supplies,666.248,-149.9058,East
US-2015-138303,2015-09-03,Office Supplies,52.512,19.692,East
CA-2015-102848,2015-11-07,Furniture,190.72,11.92,West
US-2017-129441,2017-09-07,Furniture,47.94,2.397,West
CA-2016-168753,2016-05-29,Technology,979.95,274.386,South
CA-2016-168753,2016-05-29,Office Supplies,22.75,11.375,South
CA-2016-126613,2016-07-10,Office Supplies,16.768,1.4672,West
US-2017-122637,2017-09-03,Office Supplies,42.616,-68.1856,Central
CA-2015-147851,2015-12-03,Office Supplies,10.752,3.36,East
CA-2015-134894,2015-12-07,Office Supplies,152.94,41.2938,South
CA-2015-134894,2015-12-07,Furniture,283.92,70.98,South
CA-2014-140795,2014-02-01,Technology,468.9,206.316,Central
CA-2016-136924,2016-07-14,Technology,380.864,38.0864,West
US-2015-120161,2015-12-18,Office Supplies,646.776,-145.5246,East
CA-2014-103849,2014-05-11,Technology,58.112,7.264,Central
CA-2014-103849,2014-05-11,Technology,100.792,6.2995,Central
CA-2014-103849,2014-05-11,Furniture,66.112,-84.2928,Central
CA-2017-162929,2017-11-19,Office Supplies,41.28,13.932,East
CA-2017-162929,2017-11-19,Office Supplies,13.36,6.4128,East
CA-2015-113173,2015-11-15,Office Supplies,250.272,15.642,Central
CA-2015-113173,2015-11-15,Office Supplies,11.364,-17.046,Central
CA-2015-113173,2015-11-15,Office Supplies,8.72,-1.744,Central
CA-2016-136406,2016-04-15,Furniture,1121.568,0.0,West
CA-2017-112774,2017-09-11,Furniture,34.504,6.0382,South
CA-2017-101945,2017-11-24,Office Supplies,10.824,2.5707,Central
CA-2017-100650,2017-06-29,Office Supplies,1295.78,310.9872,West
CA-2014-155852,2014-03-03,Office Supplies,19.456,3.4048,South
CA-2016-113243,2016-06-10,Office Supplies,20.7,9.936,West
CA-2016-113243,2016-06-10,Furniture,1335.68,-217.048,West
CA-2016-113243,2016-06-10,Office Supplies,32.4,15.552,West
CA-2017-118731,2017-11-20,Furniture,42.6,16.614,West
CA-2017-118731,2017-11-20,Office Supplies,84.056,27.3182,West
CA-2014-145576,2014-09-14,Office Supplies,13.0,1.3,South
CA-2014-145576,2014-09-14,Furniture,13.128,3.7743,South
CA-2015-130736,2015-12-07,Office Supplies,3.96,0.0,West
CA-2015-130736,2015-12-07,Office Supplies,2.61,1.2006,West
CA-2017-137099,2017-12-07,Technology,374.376,46.797,West
CA-2017-156951,2017-10-01,Office Supplies,91.84,45.0016,West
CA-2017-156951,2017-10-01,Office Supplies,81.088,27.3672,West
CA-2017-156951,2017-10-01,Office Supplies,19.44,9.3312,West
CA-2017-156951,2017-10-01,Furniture,451.152,0.0,West
CA-2017-164826,2017-12-28,Office Supplies,72.45,34.776,East
CA-2017-164826,2017-12-28,Office Supplies,13.96,6.4216,East
CA-2017-164826,2017-12-28,Office Supplies,33.264,11.2266,East
CA-2017-164826,2017-12-28,Technology,14.85,4.0095,East
CA-2016-127250,2016-11-03,Office Supplies,8.82,2.3814,West
CA-2015-149713,2015-09-18,Office Supplies,160.72,78.7528,West
CA-2015-149713,2015-09-18,Office Supplies,19.92,9.7608,West
CA-2015-149713,2015-09-18,Office Supplies,7.3,2.19,West
CA-2017-118640,2017-07-20,Office Supplies,69.712,8.714,Central
CA-2017-118640,2017-07-20,Furniture,8.792,-5.7148,Central
CA-2015-132906,2015-09-10,Office Supplies,51.52,1.5456,West
CA-2017-145233,2017-12-01,Technology,470.376,52.9173,West
CA-2017-145233,2017-12-01,Technology,105.584,9.2386,West
CA-2017-145233,2017-12-01,Office Supplies,31.152,3.5046,West
CA-2017-145233,2017-12-01,Office Supplies,6.783,-4.7481,West
CA-2017-145233,2017-12-01,Technology,406.368,30.4776,West
CA-2015-128139,2015-07-03,Furniture,70.98,4.9686,South
CA-2015-128139,2015-07-03,Office Supplies,294.93,144.5157,South
US-2016-156986,2016-03-20,Technology,84.784,-20.1362,West
US-2016-156986,2016-03-20,Office Supplies,20.736,7.2576,West
US-2016-156986,2016-03-20,Office Supplies,16.821,-12.8961,West
US-2016-156986,2016-03-20,Office Supplies,10.368,3.6288,West
CA-2014-135405,2014-01-09,Office Supplies,9.344,1.168,Central
CA-2014-135405,2014-01-09,Technology,31.2,9.75,Central
CA-2014-131450,2014-08-08,Office Supplies,76.12,22.0748,West
CA-2014-131450,2014-08-08,Technology,1199.976,434.9913,West
CA-2014-131450,2014-08-08,Technology,445.96,55.745,West
CA-2014-131450,2014-08-08,Furniture,327.76,91.7728,West
CA-2016-120180,2016-07-14,Office Supplies,11.632,1.0178,East
US-2016-100720,2016-07-16,Technology,143.982,-28.7964,East
US-2016-100720,2016-07-16,Technology,494.376,-115.3544,East
US-2016-100720,2016-07-16,Office Supplies,5.84,0.73,East
CA-2014-149958,2014-03-15,Office Supplies,142.776,17.847,South
CA-2014-149958,2014-03-15,Furniture,45.696,5.1408,South
CA-2014-149958,2014-03-15,Office Supplies,7.218,-5.5338,South
CA-2014-149958,2014-03-15,Office Supplies,43.188,-31.6712,South
CA-2014-149958,2014-03-15,Office Supplies,131.904,47.8152,South
US-2014-105767,2014-05-23,Office Supplies,3.282,-2.6256,East
US-2014-105767,2014-05-23,Office Supplies,21.168,2.3814,East
US-2014-105767,2014-05-23,Technology,55.188,-10.1178,East
CA-2016-161816,2016-04-28,Technology,369.576,41.5773,Central
CA-2016-161816,2016-04-28,Office Supplies,15.712,5.6956,Central
CA-2016-121223,2016-09-11,Office Supplies,8.448,2.64,East
CA-2016-121223,2016-09-11,Technology,728.946,-157.9383,East
CA-2017-138611,2017-11-14,Technology,119.94,15.992,East
CA-2017-138611,2017-11-14,Office Supplies,3.648,-2.7968,East
CA-2017-117947,2017-08-18,Furniture,40.48,15.7872,East
CA-2017-117947,2017-08-18,Furniture,9.94,3.0814,East
CA-2017-117947,2017-08-18,Office Supplies,107.424,33.57,East
CA-2017-117947,2017-08-18,Technology,37.91,10.9939,East
CA-2017-117947,2017-08-18,Furniture,88.02,27.2862,East
US-2014-111171,2014-12-26,Office Supplies,8.69,-14.773,Central
CA-2015-138009,2015-11-29,Furniture,301.96,87.5684,Central
CA-2015-138009,2015-11-29,Office Supplies,555.21,178.901,Central
CA-2015-138009,2015-11-29,Office Supplies,523.48,130.87,Central
CA-2015-138009,2015-11-29,Office Supplies,161.82,46.9278,Central
CA-2017-163020,2017-09-15,Furniture,35.56,12.0904,East
CA-2017-153787,2017-05-19,Office Supplies,97.16,28.1764,West
CA-2017-133431,2017-12-17,Office Supplies,15.24,5.1435,West
CA-2017-133431,2017-12-17,Office Supplies,13.23,6.0858,West
US-2016-135720,2016-12-11,Office Supplies,243.384,-51.7191,West
US-2016-135720,2016-12-11,Technology,119.8,29.95,West
US-2016-135720,2016-12-11,Technology,300.768,30.0768,West
CA-2017-144694,2017-09-24,Technology,17.88,2.4585,South
CA-2017-144694,2017-09-24,Office Supplies,235.944,85.5297,South
CA-2015-168004,2015-10-04,Furniture,392.94,43.2234,South
US-2016-123470,2016-08-15,Office Supplies,18.882,-13.8468,West
US-2016-123470,2016-08-15,Office Supplies,122.328,12.2328,West
CA-2016-115917,2016-05-20,Furniture,1049.2,272.792,West
CA-2016-115917,2016-05-20,Office Supplies,15.424,5.0128,West
CA-2016-147067,2016-12-18,Furniture,18.84,6.0288,Central
CA-2017-167913,2017-07-30,Office Supplies,330.4,85.904,West
CA-2017-167913,2017-07-30,Office Supplies,26.25,12.6,West
CA-2017-106103,2017-06-10,Technology,132.52,54.3332,Central
US-2017-127719,2017-07-21,Office Supplies,6.48,3.1752,East
CA-2017-126221,2017-12-30,Office Supplies,209.3,56.511,Central
CA-2016-103947,2016-04-01,Office Supplies,31.56,9.8625,West
CA-2016-103947,2016-04-01,Office Supplies,30.144,3.0144,West
CA-2016-160745,2016-12-11,Furniture,14.8,6.068,West
CA-2016-160745,2016-12-11,Technology,302.376,22.6782,West
CA-2016-160745,2016-12-11,Technology,316.0,31.6,West
CA-2016-132661,2016-10-23,Office Supplies,379.4,178.318,East
CA-2017-140844,2017-06-19,Office Supplies,97.82,45.9754,East
CA-2017-140844,2017-06-19,Technology,103.12,10.312,East
CA-2016-137239,2016-08-22,Office Supplies,113.552,8.5164,East
CA-2016-137239,2016-08-22,Office Supplies,3.318,-2.6544,East
CA-2016-137239,2016-08-22,Office Supplies,134.288,45.3222,East
US-2016-156097,2016-09-19,Furniture,701.372,-50.098,Central
US-2016-156097,2016-09-19,Office Supplies,2.308,-3.462,Central
CA-2015-146563,2015-08-24,Office Supplies,999.432,124.929,Central
CA-2015-146563,2015-08-24,Office Supplies,724.08,-135.765,Central
CA-2015-146563,2015-08-24,Furniture,918.785,-118.1295,Central
CA-2015-146563,2015-08-24,Office Supplies,2.724,-4.2222,Central
CA-2016-123666,2016-03-26,Office Supplies,459.95,18.398,East
CA-2016-143308,2016-11-04,Office Supplies,10.74,5.2626,South
CA-2017-132682,2017-06-08,Office Supplies,23.76,2.079,Central
CA-2017-132682,2017-06-08,Office Supplies,85.056,28.7064,Central
CA-2017-132682,2017-06-08,Technology,381.576,28.6182,Central
CA-2014-156314,2014-12-24,Furniture,30.36,8.7285,East
US-2017-106663,2017-06-09,Furniture,23.976,-14.3856,Central
US-2017-106663,2017-06-09,Furniture,108.925,-71.8905,Central
US-2017-106663,2017-06-09,Office Supplies,36.352,11.36,Central
CA-2017-111178,2017-06-15,Office Supplies,19.56,1.7115,Central
CA-2017-130351,2017-12-05,Office Supplies,61.44,16.5888,Central
CA-2017-130351,2017-12-05,Office Supplies,38.9,17.505,Central
CA-2017-130351,2017-12-05,Technology,99.39,40.7499,Central
US-2017-119438,2017-03-18,Office Supplies,2.688,-7.392,Central
US-2017-119438,2017-03-18,Technology,27.816,4.5201,Central
US-2017-119438,2017-03-18,Furniture,82.524,-41.262,Central
US-2017-119438,2017-03-18,Office Supplies,182.994,-320.2395,Central
CA-2016-164511,2016-11-19,Office Supplies,14.352,4.6644,East
CA-2016-164511,2016-11-19,Office Supplies,64.96,2.5984,East
CA-2016-164511,2016-11-19,Office Supplies,68.6,18.522,East
US-2017-168116,2017-11-04,Technology,7999.98,-3839.9904,South
US-2017-168116,2017-11-04,Office Supplies,167.44,14.651,South
CA-2014-157784,2014-07-05,Technology,479.97,163.1898,South
CA-2014-157784,2014-07-05,Office Supplies,14.62,6.8714,South
CA-2014-157784,2014-07-05,Office Supplies,19.44,9.3312,South
CA-2017-161480,2017-12-25,Furniture,191.984,4.7996,East
US-2014-117135,2014-06-21,Furniture,104.01,14.5614,South
US-2014-117135,2014-06-21,Technology,284.82,74.0532,South
US-2014-117135,2014-06-21,Office Supplies,36.84,10.3152,South
CA-2015-131534,2015-03-28,Technology,166.24,24.936,West
CA-2015-131534,2015-03-28,Office Supplies,33.4,16.032,West
CA-2015-119291,2015-05-14,Office Supplies,198.272,17.3488,East
CA-2015-119291,2015-05-14,Office Supplies,47.36,17.76,East
CA-2015-119291,2015-05-14,Office Supplies,200.984,62.8075,East
CA-2015-119291,2015-05-14,Office Supplies,97.696,31.7512,East
CA-2015-119291,2015-05-14,Office Supplies,2.696,0.8088,East
CA-2015-119291,2015-05-14,Office Supplies,18.588,-13.6312,East
CA-2015-119291,2015-05-14,Office Supplies,4.896,-3.4272,East
CA-2017-114552,2017-09-02,Furniture,15.072,4.1448,East
CA-2016-163755,2016-11-04,Furniture,209.88,35.6796,West
CA-2015-142027,2015-04-09,Furniture,369.912,-13.8717,West
CA-2014-138527,2014-09-12,Office Supplies,10.368,3.6288,South
CA-2014-138527,2014-09-12,Office Supplies,166.84,18.7695,South
CA-2014-138527,2014-09-12,Technology,15.216,2.2824,South
CA-2014-112158,2014-12-02,Technology,119.96,52.7824,East
CA-2014-112158,2014-12-02,Furniture,883.92,-110.49,East
CA-2014-112158,2014-12-02,Office Supplies,46.72,15.768,East
CA-2014-113887,2014-04-05,Office Supplies,55.48,26.6304,East
CA-2017-146136,2017-09-03,Office Supplies,24.448,8.8624,South
US-2017-100048,2017-05-19,Office Supplies,281.34,109.7226,East
US-2017-100048,2017-05-19,Technology,307.98,89.3142,East
US-2017-100048,2017-05-19,Technology,299.97,113.9886,East
CA-2014-153150,2014-07-01,Office Supplies,19.92,6.972,West
CA-2014-130092,2014-01-11,Furniture,9.94,3.0814,East
CA-2017-108910,2017-09-24,Furniture,103.056,24.4758,East
CA-2014-104472,2014-06-02,Office Supplies,59.808,19.4376,West
CA-2014-104472,2014-06-02,Furniture,73.32,21.996,West
CA-2016-112942,2016-02-13,Office Supplies,146.82,73.41,West
CA-2016-142335,2016-12-15,Furniture,1652.94,231.4116,Central
CA-2016-142335,2016-12-15,Office Supplies,296.37,80.0199,Central
CA-2014-117429,2014-10-07,Furniture,129.92,21.112,East
CA-2016-114713,2016-07-07,Office Supplies,45.584,5.1282,South
CA-2017-144113,2017-09-16,Office Supplies,17.568,6.3684,Central
CA-2017-144113,2017-09-16,Technology,55.992,5.5992,Central
US-2016-150861,2016-12-03,Office Supplies,182.72,84.0512,East
US-2016-150861,2016-12-03,Furniture,400.032,-153.3456,East
US-2016-150861,2016-12-03,Office Supplies,33.63,10.089,East
US-2016-150861,2016-12-03,Furniture,542.646,102.4998,East
US-2016-150861,2016-12-03,Office Supplies,6.3,3.024,East
CA-2017-131954,2017-01-21,Office Supplies,242.94,9.7176,West
CA-2017-131954,2017-01-21,Technology,179.97,86.3856,West
CA-2017-131954,2017-01-21,Office Supplies,99.696,33.6474,West
CA-2017-131954,2017-01-21,Office Supplies,27.936,9.4284,West
CA-2017-131954,2017-01-21,Furniture,84.98,18.6956,West
CA-2017-131954,2017-01-21,Office Supplies,18.72,6.552,West
CA-2014-132500,2014-09-08,Technology,49.98,8.4966,West
CA-2014-112326,2014-01-04,Office Supplies,11.784,4.2717,Central
CA-2014-112326,2014-01-04,Office Supplies,272.736,-64.7748,Central
CA-2014-112326,2014-01-04,Office Supplies,3.54,-5.487,Central
US-2016-146710,2016-08-27,Office Supplies,51.52,-10.948,Central
US-2016-146710,2016-08-27,Office Supplies,3.528,1.1466,Central
US-2016-146710,2016-08-27,Office Supplies,4.624,1.6762,Central
US-2016-146710,2016-08-27,Office Supplies,55.168,6.2064,Central
CA-2014-124429,2014-05-27,Furniture,567.12,-28.356,West
CA-2014-124429,2014-05-27,Office Supplies,359.32,7.1864,West
CA-2016-150889,2016-03-20,Technology,11.992,0.8994,Central
CA-2017-126074,2017-10-02,Office Supplies,58.05,26.703,Central
CA-2017-126074,2017-10-02,Furniture,157.74,56.7864,Central
CA-2017-126074,2017-10-02,Office Supplies,56.98,22.792,Central
